attack-adv-ai	week10	o5
attack-adv-ai	week10	o8
attack-adv-ai	week10	o9
attack-adv-ai	week10	o11
attack-adv-ai	week10	o12
attack-adv-ai	week10	o14
attack-adv-ai	week10	o15
attack-adv-ai	week11	o1
attack-adv-ai	week11	o2
attack-adv-ai	week11	o3
attack-adv-ai	week11	o5
attack-adv-ai	week11	o7
attack-adv-ai	week11	o9
attack-adv-ai	week11	o12
attack-adv-ai	week11	o13
attack-adv-ai	week11	o14
attack-adv-ai	week12	o2
attack-adv-ai	week12	o4
attack-adv-ai	week12	o8
attack-adv-ai	week13	o2
attack-adv-ai	week13	o3
attack-adv-ai	week13	o4
attack-adv-ai	week13	o6
attack-adv-ai	week14	o6
attack-adv-ai	week14	o9
attack-adv-ai	week14	o10
attack-adv-ai	week14	o12
attack-adv-ai	week14	o13
attack-adv-ai	week15	o8
attack-adv-ai	week15	o13
attack-ai	week01	o6
attack-ai	week01	o8
attack-ai	week01	o11
attack-ai	week01	o15
attack-ai	week02	o7
attack-ai	week02	o8
attack-ai	week02	o10
attack-ai	week02	o11
attack-ai	week02	o12
attack-ai	week03	o4
attack-ai	week03	o5
attack-ai	week03	o7
attack-ai	week03	o9
attack-ai	week03	o10
attack-ai	week03	o12
attack-ai	week03	o13
attack-ai	week04	o1
attack-ai	week04	o3
attack-ai	week04	o5
attack-ai	week04	o8
attack-ai	week04	o9
attack-ai	week04	o10
attack-ai	week04	o11
attack-ai	week04	o12
attack-ai	week04	o13
attack-ai	week05	o3
attack-ai	week05	o13
attack-ai	week06	o4
attack-ai	week06	o8
attack-ai	week06	o9
attack-ai	week07	o3
attack-ai	week07	o6
attack-ai	week07	o9
attack-ai	week07	o15
attack-ai	week08	o15
attack-ai	week09	o1
attack-ai	week09	o2
attack-ai	week09	o4
attack-ai	week09	o9
attack-ai	week09	o12
attack-ai	week10	o1
attack-ai	week10	o3
attack-ai	week10	o4
attack-ai	week10	o5
attack-ai	week10	o6
attack-ai	week10	o8
attack-ai	week10	o10
attack-ai	week10	o13
attack-ai	week10	o14
attack-ai	week10	o15
attack-ai	week11	o3
attack-ai	week11	o4
attack-ai	week11	o5
attack-ai	week11	o7
attack-ai	week11	o8
attack-ai	week11	o10
attack-ai	week11	o12
attack-ai	week11	o14
attack-ai	week12	o2
attack-ai	week12	o3
attack-ai	week12	o5
attack-ai	week12	o6
attack-ai	week12	o7
attack-ai	week12	o8
attack-ai	week12	o9
attack-ai	week12	o10
attack-ai	week12	o12
attack-ai	week12	o13
attack-ai	week12	o14
attack-ai	week12	o15
attack-ai	week13	o5
attack-ai	week13	o14
attack-ai	week14	o3
attack-ai	week14	o5
attack-ai	week14	o10
attack-ai	week14	o11
attack-ai	week14	o12
attack-ai	week15	o1
attack-ai	week15	o3
attack-ai	week15	o5
attack-ai	week15	o6
attack-ai	week15	o8
attack-ai	week15	o15
autonomous-ai	week01	o5
autonomous-ai	week01	o7
autonomous-ai	week01	o8
autonomous-ai	week02	o2
autonomous-ai	week02	o5
autonomous-ai	week02	o7
autonomous-ai	week03	o4
autonomous-ai	week03	o6
autonomous-ai	week03	o7
autonomous-ai	week04	o2
autonomous-ai	week04	o4
autonomous-ai	week04	o5
autonomous-ai	week04	o6
autonomous-ai	week04	o7
autonomous-ai	week04	o8
autonomous-ai	week05	o4
autonomous-ai	week05	o5
autonomous-ai	week05	o7
autonomous-ai	week05	o8
autonomous-ai	week06	o2
autonomous-ai	week06	o5
autonomous-ai	week06	o6
autonomous-ai	week06	o7
autonomous-ai	week06	o8
autonomous-ai	week07	o4
autonomous-ai	week07	o5
autonomous-ai	week07	o7
autonomous-ai	week08	o2
autonomous-ai	week08	o5
autonomous-ai	week08	o7
autonomous-ai	week08	o8
autonomous-ai	week09	o2
autonomous-ai	week09	o4
autonomous-ai	week09	o5
autonomous-ai	week09	o7
autonomous-ai	week10	o3
autonomous-ai	week10	o4
